Date,Open,High,Low,Close,Volume
2015-02-27,24.14262587444171,24.366887693108833,24.14262587444171,24.168502807617188,1369700
2015-03-02,24.12537206983214,24.19437557259752,24.03911892525537,24.177125930786133,1098900
2015-03-03,24.25475395492264,24.263377952842717,24.013240883830527,24.03911781311035,808400
2015-03-04,23.909739020791275,24.099499911901148,23.797608931186478,24.056371688842773,1076200
2015-03-05,24.039119712325775,24.15124979105082,23.93561363220215,23.93561363220215,1043700
2015-03-06,23.745852975650763,23.866608690883467,23.46121332890709,23.521591186523438,1441600
2015-03-09,23.57334660843294,23.625098829835395,23.426713943481445,23.426713943481445,1154200
2015-03-10,23.26283058665401,23.288707520606035,22.926438671145224,22.9350643157959,1543700
2015-03-11,22.94369125366211,23.055821350094057,22.84881080233028,22.94369125366211,1487700
2015-03-12,23.202451350756313,23.24557957146591,23.090321267258155,23.107572555541992,2049800
2015-03-13,23.021319051861894,23.021319051861894,22.667675848054362,22.90918731689453,3360300
2015-03-16,22.97818800141669,23.27145330192982,22.926435785200635,23.202449798583984,2505300
2015-03-17,23.090321686404895,23.280080925451536,22.960940312274303,23.228328704833984,1801300
2015-03-18,23.133448957307294,23.82348571534457,23.055819801463432,23.728605270385742,3493800
2015-03-19,23.392208247950855,23.44396045881582,23.142069545952797,23.159320831298828,1505300
2015-03-20,23.52159865706301,23.780361456223666,23.452595134275253,23.676856994628906,2300500
2015-03-23,23.814856801272924,23.883860303085893,23.685473795847013,23.797605514526367,941200
2015-03-24,23.875237542957613,24.05637114015092,23.737230522665538,23.987367630004883,1235900
2015-03-25,24.12537186344858,24.15124879370421,23.719976493816635,23.745853424072266,1031000
2015-03-26,23.840732073188597,23.961489435175228,23.62509592449428,23.69409942626953,1240800
2015-03-27,23.668223251372254,23.71997546446441,23.34045539638449,23.34908103942871,1537100
2015-03-30,23.366336822509766,23.50434384743126,23.340459888396918,23.366336822509766,944800
2015-03-31,23.20245090866475,23.52159315514136,23.116196114062422,23.4439640045166,1862400
2015-04-01,23.530220448782323,23.59922396026723,23.36633649206561,23.547470092773438,1535300
2015-04-02,23.538843881570674,23.85798447526072,23.512966950255265,23.832107543945312,1580600
2015-04-06,23.849358654833882,24.228878752115403,23.849358654833882,24.06499481201172,1343300
2015-04-07,24.021869467343617,24.34963571914263,24.021869467343617,24.1512508392334,1366900
2015-04-08,24.341010074993523,24.435890515460287,24.07362168706485,24.1512508392334,1267000
2015-04-09,24.168500230593914,24.366885094932307,24.168500230593914,24.2547550201416,1933500
2015-04-10,24.32375956488108,24.410012712950955,24.306508277197764,24.366886138916016,1028500
2015-04-13,24.366884775584637,24.479014848905788,24.289255630526437,24.332382202148438,517000
2015-04-14,24.48764283873465,24.582523279602643,24.47901719454907,24.5566463470459,891000
2015-04-15,24.53077135470622,25.151802936976893,24.53077135470622,25.0396728515625,2377000
2015-04-16,25.074172912255268,25.255308145690087,24.918914610789244,25.15180206298828,2043900
2015-04-17,25.11730323719113,25.13455288144258,24.901667054899622,25.022422790527344,955000
2015-04-20,25.031049044216818,25.24668523175451,25.031049044216818,25.1173038482666,1589600
2015-04-21,25.07417179521032,25.108674369631636,24.789532136927654,24.910287857055664,947100
2015-04-22,24.970665590503064,24.996540874309776,24.72915252221027,24.962039947509766,572300
2015-04-23,24.910288175692855,25.367437421583077,24.875787246003522,25.28980827331543,720100
2015-04-24,25.298438547240558,25.35881641912745,25.169057158172414,25.255311965942383,1986500
2015-04-27,25.358811973018497,25.44506676566559,25.229430606634526,25.263933181762695,1070200
2015-04-28,25.30706134056515,25.445068359375,25.263934764127107,25.445068359375,868900
2015-04-29,25.384691848708357,25.51407323009914,25.34156362479575,25.479572296142578,1970200
2015-04-30,25.263936521599177,25.289811811192628,25.01379775437215,25.1173038482666,2126500
2015-05-01,25.074172233485132,25.17767831338498,25.00516872860968,25.134550094604492,1539800
2015-05-04,25.246684894860408,25.35018934220014,25.229433605245944,25.298437118530273,935600
2015-05-05,25.410565617882167,25.45369383921495,24.944792343702108,25.013795852661133,939800
2015-05-06,25.091422097761534,25.1086733842952,24.677401091992905,24.824033737182617,1170200
2015-05-07,24.711905205383175,24.73778213851935,24.46176809909392,24.729156494140625,1511000
2015-05-08,24.936167442642176,25.03104788722872,24.82403735418183,24.953418731689453,1330600
2015-05-11,24.91891689989015,25.10005214996441,24.824038097635558,24.893041610717773,588900
2015-05-12,24.901660847975513,25.03104219606645,24.84128135003818,24.875783920288086,923800
2015-05-13,24.97929210366542,25.039671610698544,24.763655942638582,24.849910736083984,1099300
2015-05-14,24.996544758843402,25.00517040317715,24.82403680768877,24.884414672851562,1466600
2015-05-15,24.74640819864256,24.96204437621309,24.668779043103292,24.953418731689453,1535300
2015-05-18,24.73778132909485,24.858537056098967,24.720530040901867,24.763656616210938,2260200
2015-05-19,24.582522665503685,24.63427488415094,24.44451565232876,24.565271377563477,1698600
2015-05-20,24.530769766890987,24.686028063702533,24.52214412315998,24.548019409179688,1544200
2015-05-21,24.504893460073788,24.81541006160873,24.504893460073788,24.74640655517578,1008000
2015-05-22,24.591148309473787,24.6170252413841,24.496267870976016,24.565271377563477,2071900
2015-05-26,24.297882256605376,24.341008829971617,23.944239090447592,24.06499481201172,1277700
2015-05-27,24.021871497399047,24.15987852510072,23.961493628426258,24.09950065612793,1581800
2015-05-28,24.039123265814023,24.15125336111425,23.84073672001581,24.142627716064453,1229500
2015-05-29,23.952864987304444,24.02186849252369,23.754480115445777,23.961490631103516,1647200
2015-06-01,23.944241315489414,23.97011824901779,23.676852916390104,23.88386344909668,2694400
2015-06-02,23.995991858699696,24.263380239093483,23.961490928248896,24.13399887084961,1295000
2015-06-03,24.056369787764034,24.263380306564553,24.039120145077344,24.159875869750977,946000
2015-06-04,24.030496668196157,24.06499760185416,23.74585697353022,23.849361419677734,1156700
2015-06-05,23.68547441623128,24.013242292307915,23.642347843408547,23.892486572265625,1483300
2015-06-08,23.883860542296986,23.892486185756653,23.487089169018574,23.590595245361328,1778200
2015-06-09,23.607846363992984,23.901110013664848,23.5992207205948,23.823482513427734,2745600
2015-06-10,24.168502872824146,24.228880738556377,24.09087371826172,24.09087371826172,958200
2015-06-11,24.056367454123702,24.125370953696706,23.918360454977694,24.03911781311035,1238400
2015-06-12,23.78035415897332,23.85798330393495,23.72860194405665,23.771728515625,1762300
2015-06-15,23.616470294034045,23.832106442846225,23.55609243559435,23.797605514526367,1739000
2015-06-16,23.78897993983501,23.823482513427734,23.676849866005174,23.823482513427734,1088200
2015-06-17,23.814859130909074,23.970117436469366,23.68547611282655,23.918363571166992,2221400
2015-06-18,24.039121496494502,24.08224807339573,23.944241053103653,23.987367630004883,1958600
2015-06-19,23.883860290031414,23.918361218332414,23.607846282930403,23.69409942626953,2491700
2015-06-22,23.76310349564244,23.92698743321311,23.737228210091953,23.866609573364258,1245800
2015-06-23,23.80623537971916,24.047746856307786,23.797609734816202,24.02187156677246,1311300
2015-06-24,23.944239343505373,24.090871997742937,23.901111124510006,23.961490631103516,1589100
2015-06-25,24.0588377348942,24.11098792995826,23.954535686941274,23.989303588867188,2496400
2015-06-26,23.902383243488877,23.954533433647406,23.832849104002626,23.92845916748047,1034000
2015-06-29,23.54602215990014,23.606864328827182,23.224425706939655,23.25050163269043,2364200
2015-06-30,23.302655502681343,23.346115385789027,23.120128967104154,23.180971145629883,1522200
2015-07-01,23.19835168765529,23.302652076126755,23.015823521093054,23.085357666015625,3287300
2015-07-02,23.12012840252122,23.22442880378264,22.989752072031955,23.207046508789062,1377200
2015-07-06,22.981056775680536,23.154891305278348,22.64207637598902,22.954980850219727,1829900
2015-07-07,22.737685915477282,22.95498031578408,22.42478144853159,22.902830123901367,3476700
2015-07-08,22.72030210313219,22.80722019534609,22.468241459319085,22.511699676513672,4011600
2015-07-09,22.815913215860792,22.8593714350468,22.363940441897217,22.39870834350586,1260200
2015-07-10,22.511702511732118,22.65077081365931,22.433476384669955,22.63338851928711,1516000
2015-07-13,22.633385772352206,22.78114437462009,22.555159654784074,22.737686157226562,3920300
2015-07-14,22.668151800764132,22.841987984347064,22.57254173401105,22.824604034423828,1522700
2015-07-15,22.728996940721473,22.772456821214302,22.52908646392925,22.63338851928711,2326500
2015-07-16,22.711608348512506,22.75506822012642,22.642074211754824,22.65945816040039,1637600
2015-07-17,22.65076796092602,22.668151910933744,22.407399292116775,22.511699676513672,3500600
2015-07-20,22.50300806690334,22.520392017193338,22.146645375082162,22.19879722595215,2589800
2015-07-21,22.198797976829262,22.38132448757396,22.077111978507993,22.164030075073242,2914000
2015-07-22,21.9554271697998,22.024961314004187,21.816358881391036,21.955427169799805,3545700
2015-07-23,21.998888094957728,22.042347976573193,21.772901684032217,21.842435836791992,1971300
2015-07-24,21.7729002532737,21.86851032871995,21.668599859900397,21.755517959594727,2052600
2015-07-27,21.703364474797677,21.72074842499569,21.45999580332445,21.51214599609375,1428700
2015-07-28,21.64252535483576,21.903279671053642,21.486073096670026,21.842435836791992,1663500
2015-07-29,21.85112559056827,22.216180269882468,21.790283420320037,22.164030075073242,2704700
2015-07-30,22.12926161170353,22.20748773084449,21.93804313037272,22.190105438232422,1507600
2015-07-31,22.29440711305212,22.381325212432362,22.155338817173675,22.207489013671875,1619200
2015-08-03,22.03365175029907,22.09449391500024,21.87719952231055,21.93804168701172,1396800
2015-08-04,22.042345953599305,22.207488515106924,22.01627002702319,22.077112197875977,1318400
2015-08-05,22.21618222032604,22.355250523909856,22.077113916742228,22.085805892944336,1347300
2015-08-06,22.137952643767765,22.137952643767765,21.94673417058353,22.068418502807617,2416300
2015-08-07,21.94673541283864,22.085803702630642,21.790283172366436,21.86850929260254,1193200
2015-08-10,21.92066529363991,22.337871931359455,21.91197331599729,22.32048797607422,1364800
2015-08-11,22.02496490835009,22.059731157213545,21.755520262814404,22.042348861694336,1397700
2015-08-12,21.99888831236876,22.172724524898673,21.885895934701807,22.137956619262695,1840300
2015-08-13,21.990193820453726,22.02496172211253,21.807667310219408,21.859817504882812,993200
2015-08-14,21.83374304906693,22.007577582394543,21.83374304906693,21.86850929260254,1317400
2015-08-17,21.772900218904876,21.833744049072266,21.65990784995801,21.833744049072266,1050300
2015-08-18,21.729443748908835,21.816361855469466,21.625141689471075,21.764211654663086,1080900
2015-08-19,21.63383228582393,21.65990821347616,21.312237467237555,21.433921813964844,2985000
2015-08-20,21.329621062776848,21.329621062776848,20.99064064025879,20.99064064025879,2786000
2015-08-21,20.76465493345756,20.92979916232634,20.434368133544922,20.434368133544922,3106600
2015-08-24,19.486963918392675,20.33875765856279,19.034991120734087,19.686874389648438,5855200
2015-08-25,20.408292159860665,20.408292159860665,19.712950657479944,19.747716903686523,3739400
2015-08-26,20.208380934834285,20.21707291051943,19.669490047129102,20.1649227142334,4562700
2015-08-27,20.39959833475053,21.077557481487453,20.39959833475053,20.895030975341797,4143200
2015-08-28,20.729887072891447,21.04278989638307,20.686427196139288,21.034099578857422,2411900
2015-08-31,20.877645791359924,21.16447432537371,20.52997509222574,21.094940185546875,4110200
2015-09-01,20.64296691975695,20.790727170337668,20.286604255031325,20.42567253112793,2555000
2015-09-02,20.608203591356585,20.608203591356585,20.190998670558322,20.469135284423828,3331600
2015-09-03,20.556051222124776,20.88633965961458,20.469133125005097,20.63427734375,2748100
2015-09-04,20.356143237756214,20.44306134545889,20.234458881667475,20.312685012817383,1830000
2015-09-08,20.73858074097191,20.747272717031798,20.573436511483827,20.660354614257812,2758100
2015-09-09,20.87764774967085,20.92110596945473,20.45175089605452,20.477825164794922,2577400
2015-09-10,20.44306041038252,20.712505039893767,20.425676458072136,20.573436737060547,2887100
2015-09-11,20.451749829951293,20.469132122263854,20.20837950150338,20.373523712158203,1633800
2015-09-14,20.330060244596723,20.382212085793636,20.199683957253313,20.208375930786133,1496200
2015-09-15,20.199687526434733,20.40828995460806,20.199687526434733,20.373523712158203,1947900
2015-09-16,20.512595258870228,20.99933433532715,20.477827353067948,20.99933433532715,2361800
2015-09-17,20.96456637086692,21.29485315982121,20.868956295563766,20.99064064025879,2691700
2015-09-18,20.755961464731257,20.95587358333221,20.677737001761074,20.721195220947266,2198000
2015-09-21,20.78203654881017,20.955872734160355,20.703810431185058,20.82549476623535,1949400
2015-09-22,20.55605372499486,20.55605372499486,20.21707492856194,20.312685012817383,2079500
2015-09-23,20.330064522085106,20.41698261787661,20.0171616981904,20.034543991088867,1963600
2015-09-24,19.83463396423716,20.095388257303952,19.765099817650977,20.025854110717773,1535100
2015-09-25,20.225765488885695,20.23445746482984,19.99977908781254,20.06062126159668,1651500
2015-09-28,19.938936281566768,19.938936281566768,19.40004539489746,19.40004539489746,1992800
2015-09-29,19.339204936283195,19.556499373769523,19.287054735477476,19.40873908996582,2237200
2015-09-30,19.660802041433506,19.9910888671875,19.61734215789677,19.9910888671875,2236700
2015-10-01,20.182307381274015,20.25184153710775,19.852020555520024,19.9910888671875,2154500
2015-10-02,19.83463475440351,20.295299530029293,19.791176532740177,20.295299530029297,2342200
2015-10-05,20.486516858562318,20.773345415535655,20.486516858562318,20.721195220947266,1589600
2015-10-06,20.782037111755113,20.99933152041656,20.712502967296437,20.96456527709961,2939400
2015-10-07,21.181859130340154,21.390461558246297,21.094941037589745,21.28615951538086,3220000
2015-10-08,21.286162831488447,21.56429944536004,21.24270460725538,21.538225173950195,1455500
2015-10-09,21.625140391011087,21.772900665944547,21.546915923410918,21.659908294677734,5409800
2015-10-12,21.651213554970717,21.651213554970717,21.44261113307374,21.468687057495117,1519700
2015-10-13,21.260083590208318,21.55560411086487,21.21662537274548,21.28615951538086,1273900
2015-10-14,21.347005008544734,21.57299142177165,21.347005008544734,21.538225173950195,1503000
2015-10-15,21.451303986056676,21.607756223340438,21.34700194192592,21.581680297851562,4564800
2015-10-16,21.581680139061064,21.659906257127382,21.477378095697723,21.51214599609375,1480300
2015-10-19,21.33831247529273,21.416538603130867,21.129710020332684,21.181861877441406,1767900
2015-10-20,21.268778959042145,21.555607550409306,21.225320734644846,21.381772994995117,876800
2015-10-21,21.364384273236016,21.38176822224456,20.738577029350065,20.886337280273438,1997800
2015-10-22,20.938490156638437,21.242702672030898,20.938490156638437,21.234010696411133,1814100
2015-10-23,21.277468916685127,21.373078990677715,21.164476549277843,21.234010696411133,1703900
2015-10-26,21.26008699754425,21.277470950445387,20.990642358876578,20.99933433532715,1114300
2015-10-27,20.834188935459135,20.903723085357324,20.6690463655915,20.747272491455078,1817100
2015-10-28,20.842879406339673,21.251393958089082,20.834187431001943,21.11232566833496,1745700
2015-10-29,21.034101048444334,21.207935594123892,20.99064116865577,21.04279136657715,1035400
2015-10-30,20.973258571246028,21.016718453841342,20.686429977416992,20.686429977416992,3149800
2015-11-02,20.642968078048995,20.868954453842388,20.642968078048995,20.834186553955078,904800
2015-11-03,20.79073127604255,21.129710058740677,20.747273052864564,21.103635787963867,3156000
2015-11-04,21.060174667777623,21.121016839776818,20.773346101335093,20.842880249023438,1457200
2015-11-05,20.773351205235937,20.842885370008453,20.582132666567833,20.642974853515625,1690500
2015-11-06,20.521287961611996,20.57343816433612,20.30399351613224,20.44306182861328,1801800
2015-11-09,20.477824662980577,20.486516638289316,20.19968808439999,20.347448348999023,1724200
2015-11-10,20.24315180117089,20.30399398204936,20.130157758546503,20.26922607421875,1294800
2015-11-11,20.321374783716816,20.364834665309058,20.112772325548953,20.173614501953125,1230100
2015-11-12,19.930243947034224,19.991086117792925,19.78248367898102,19.799867630004883,1817000
2015-11-13,19.69556985165314,19.756412035602327,19.55650152896209,19.626035690307617,6048200
2015-11-16,19.582575354238784,20.01716423034668,19.582575354238784,20.01716423034668,2318500
2015-11-17,20.034548814247287,20.164926818234406,19.93024840044782,19.99978256225586,2527100
2015-11-18,20.043235904998852,20.208380120713905,20.017161636818695,20.190996170043945,2108300
2015-11-19,20.260530253736395,20.356140324307763,20.225764010326213,20.347448348999023,971500
2015-11-20,20.39959841513709,20.425674340899832,20.173612032000925,20.199687957763672,1719600
2015-11-23,20.130153685494147,20.321372166396856,20.043235591329367,20.05192756652832,1806300
2015-11-24,20.0780049547747,20.330065622607528,20.0606210031104,20.225765228271484,1953600
2015-11-25,20.182304007255173,20.321372295673616,20.11276986304595,20.199687957763672,1233800
2015-11-27,20.07800655557934,20.164924663005873,20.034546672953567,20.086698532104492,889200
2015-11-30,20.0606210031104,20.295299377103806,20.0606210031104,20.225765228271484,1439800
2015-12-01,20.26922386817125,20.52997817504574,20.26053189215961,20.51259422302246,1647700
2015-12-02,20.425677434419534,20.564745743900218,20.199691017057166,20.234458923339844,1534800
2015-12-03,20.3822142438329,20.3822142438329,19.982391708112782,20.04323387145996,2208600
2015-12-04,19.999776812912994,20.086694904642968,19.904166746227553,20.0780029296875,1999000
2015-12-07,19.799866230899188,19.81724852286996,19.33050953336965,19.3913516998291,1553400
2015-12-08,19.0958309173584,19.278359072006968,18.991530535694654,19.0958309173584,2726200
2015-12-09,19.10452059543958,19.547801308782155,19.017602515952404,19.191438674926758,4387500
2015-12-10,19.10452059543958,19.400041071001297,19.095828621708417,19.191438674926758,2654800
2015-12-11,18.982839675173565,19.00891560103244,18.704703097311278,18.74816131591797,4139800
2015-12-14,18.713394379661473,18.81769476358532,18.47002405413132,18.626476287841797,4650200
2015-12-15,18.817697447950923,19.052375831993775,18.800313495542206,18.974149703979492,2309600
2015-12-16,19.017605121299727,19.278359395483704,18.948070979748938,19.234899520874023,2796800
2015-12-17,19.11321653010525,19.16536672547513,18.73077789580155,18.800312042236328,2437500
2015-12-18,18.68731967596412,18.91330606633336,18.68731967596412,18.800312042236328,3695600
2015-12-21,18.967702459061655,19.011751257087603,18.703404629844172,18.79150390625,2767700
2015-12-22,18.809123246501503,18.941271314953664,18.68578359297281,18.8972225189209,2121400
2015-12-23,19.126278286043846,19.346525627045846,19.08222948998499,19.31128692626953,2137100
2015-12-24,19.3641414642334,19.434620530295028,19.33771286468121,19.3641414642334,1000600
2015-12-28,19.196759225664138,19.196759225664138,19.029370774457025,19.07341957092285,1843100
2015-12-29,19.26723823396352,19.355335826555635,19.19675915167751,19.29366683959961,2197400
2015-12-30,19.258428160348448,19.267238255688365,19.02056062723225,19.082229614257812,1791700
2015-12-31,18.95889292747191,19.02937201462276,18.870793648444856,18.941272735595703,2122100
2016-01-04,18.641733016253234,18.71221209138571,18.37743690459488,18.668163299560547,1942300
2016-01-05,18.668164041062905,18.71221283463769,18.421486428124325,18.58006477355957,2852400
2016-01-06,18.22767098289728,18.36862915112647,18.11314142098987,18.1748104095459,1403600
2016-01-07,17.831223274467394,17.998611712380516,17.73431391351447,17.74312400817871,1983400
2016-01-08,17.85766003981002,17.884088653041143,17.637412634327475,17.663841247558594,1790400
2016-01-11,17.778367429984304,17.81360613431939,17.249773422125756,17.42597198486328,2917500
2016-01-12,17.54049751805084,17.655027072550848,17.17048193029218,17.46120834350586,3143000
2016-01-13,17.610976177841604,17.71669563483298,16.976664476954625,17.073572158813477,3448700
2016-01-14,17.038331522032735,17.381916777554636,16.87975319475999,17.2938175201416,3559300
2016-01-15,16.756420401268038,16.923807193495996,16.553793223084245,16.712369918823242,2587100
2016-01-19,16.835706390012323,16.835706390012323,16.45688071474606,16.641887664794922,3869300
2016-01-20,16.29830616188164,16.59784273387969,15.91948039845151,16.43045425415039,5412900
2016-01-21,16.518548866371056,17.047142766165667,16.43925969738418,16.959043502807617,5820700
2016-01-22,17.443588620512365,17.672646055290684,17.4347802056416,17.628597259521484,3776200
2016-01-25,17.4700192089529,17.54049829161738,17.126433891007785,17.161672592163086,3105500
2016-01-26,17.373107559067332,17.75193320878181,17.32905876831834,17.646215438842773,4163600
2016-01-27,17.60216838908664,17.998614304299664,17.47002031080029,17.67264747619629,3959500
2016-01-28,18.016232751515457,18.13957072192509,17.79598541558179,18.095521926879883,3010400
2016-01-29,18.271723330041098,18.421491622924805,18.06909613389086,18.421491622924805,3694100
2016-02-01,18.324577279989256,18.403866453633512,18.051471059855597,18.33338737487793,3683800
2016-02-02,17.936945277029444,17.96337388442114,17.769556815348107,17.884084701538086,1977100
2016-02-03,18.227670801069994,18.447918146775297,17.795986205130067,18.412677764892578,3138900
2016-02-04,18.50077617246092,18.906030463002136,18.50077617246092,18.729833602905273,4499700
2016-02-05,18.624116288029416,18.66816676839353,18.421489119416517,18.483158111572266,6392200
2016-02-08,18.306964507196046,18.306964507196046,18.016238006183627,18.130765914916992,2386600
2016-02-09,17.97218304359602,18.13076140109676,17.63740781803637,17.79598617553711,3259700
2016-02-10,17.831224513703166,18.04266175927824,17.584546887021983,17.610977172851562,3642200
2016-02-11,17.311442084828656,17.47002045219735,17.16167381346422,17.44359016418457,3533200
2016-02-12,17.61097392457976,17.99860964347984,17.584543643625135,17.980989456176758,2126400
2016-02-16,18.210051999200978,18.271720991845985,17.91051545176465,18.254100799560547,4853700
2016-02-17,18.500775684640825,18.985319137573242,18.47434540016398,18.985319137573242,5485200
2016-02-18,19.09103887529309,19.09103887529309,18.835551162662224,18.976511001586914,1960200
2016-02-19,18.676976179456037,18.782693967744514,18.536018008168774,18.765073776245117,1609000
2016-02-22,19.055799192851175,19.16151865582522,18.879602328366246,18.8972225189209,4572400
2016-02-23,18.80912534665218,18.98532223081054,18.606498173710747,18.65935707092285,2198600
2016-02-24,18.403865083059195,18.74745203671458,18.13956897749689,18.703401565551758,2010500
2016-02-25,18.782690637084322,18.967699254313228,18.67697286754236,18.932458877563477,1541000
2016-02-26,19.11746823861585,19.231996106801308,19.0117487846069,19.055797576904297,2672600
2016-02-29,19.108658144085627,19.231996106801308,19.0117487846069,19.055797576904297,2672300
2016-03-01,19.284858990506486,19.513916454704347,19.232000092723613,19.47867774963379,2570800
2016-03-02,19.399388126280073,19.513916015625,19.179140763394116,19.513916015625,3290700
2016-03-03,19.496293897203653,19.79583041556464,19.461055196407344,19.725351333618164,3450000
2016-03-04,19.769402066448965,20.02488811168569,19.760591971047162,19.927980422973633,2072400
2016-03-07,19.85750368828885,20.38609603207264,19.85750368828885,20.297998428344727,3732200
2016-03-08,20.130607032714543,20.174655828180544,19.901549599512897,19.980838775634766,8121400
2016-03-09,20.086553288112896,20.447758729285678,20.086553288112896,20.35085105895996,4000500
2016-03-10,20.368476467387485,20.483004354530173,19.998460837639875,20.192277908325195,6582100
2016-03-11,20.509434620611565,20.650392795569392,20.447763948757775,20.606342315673828,2543900
2016-03-14,20.527050399719553,20.5799109685576,20.35966363946038,20.500621795654297,2826500
2016-03-15,20.236322301483767,20.253942489624023,20.024885084861566,20.253942489624023,2628900
2016-03-16,20.253946140880483,20.74729973527102,20.245136045222125,20.694440841674805,2148200
2016-03-17,20.94992695180614,21.214223079667295,20.835397397473518,21.099695205688477,3266400
2016-03-18,21.170177934459087,21.187796447094122,20.844211085576582,20.888259887695312,4818700
2016-03-21,20.81778079609289,20.941120466662696,20.74730170449047,20.888259887695312,2349400
2016-03-22,20.773726579636485,20.949925102896273,20.76491648543813,20.879446029663086,1245200
2016-03-23,20.72967981520614,20.73848991026563,20.386092829301255,20.438953399658203,3000400
2016-03-24,20.18346458127433,20.342042922973633,20.07774680704394,20.342042922973633,1137000
2016-03-28,20.377282353718517,20.49181190699937,20.245134291001506,20.465381622314453,1860200
2016-03-29,20.350853738485814,20.73848951188802,20.253944375046817,20.67681884765625,1573300
2016-03-30,20.90587747558945,21.143745010239577,20.888257284795987,20.967546463012695,1548400
2016-03-31,21.029219751254246,21.17898803095365,20.888259887695312,20.888259887695312,1627800
2016-04-01,20.58872032033676,20.80015754699707,20.447760488876174,20.80015754699707,2949600
2016-04-04,20.76492128447763,20.808971765650032,20.483004926390407,20.544673919677734,1617900
2016-04-05,20.245135513073368,20.368475168694435,20.192276620866558,20.333234786987305,831000
2016-04-06,20.333233304012168,20.51824193377349,20.201085242956232,20.509431838989258,4200200
2016-04-07,20.359661785311364,20.40371057497779,20.165843077930415,20.280372619628906,2297300
2016-04-08,20.62396170463886,20.80897035228895,20.412524450434425,20.703250885009766,2828700
2016-04-11,20.86182932136348,21.055646384998205,20.86182932136348,20.89706802368164,1031500
2016-04-12,20.98516870235268,21.478522330253096,20.94992999767967,21.390424728393555,2755200
2016-04-13,21.443282643985988,21.566620625226623,21.35518336580526,21.4785213470459,2358800
2016-04-14,21.531378633427398,21.531378633427398,21.346370009471006,21.4256591796875,1961500
2016-04-15,21.346374458709615,21.408043452764215,21.231846566944505,21.35518455505371,1363400
